,text,Date,is_retweet
260,If the U.S. does not win this case as it so obviously should we can never have the security and safety to which we are entitled. Politics!,20170802,FALSE
261,I will be speaking at 9:00 A.M. today to Police Chiefs and Sheriffs and will be discussing the horrible dangerous and wrong decision.......,20170802,FALSE
263,My daughter Ivanka has been treated so unfairly by @Nordstrom. She is a great person -- always pushing me to do the right thing! Terrible!,20170802,FALSE
264,16 Fake News Stories Reporters Have Run Since Trump Won' https://t.co/0dHld5kiVc,20170802,FALSE
265,Big increase in traffic into our country from certain areas while our people are far more vulnerable as we wait for what should be EASY D!,20170802,FALSE
266,Thank you Brian Krzanich CEO of @Intel. A great investment ($7 BILLION) in American INNOVATION and JOBS!… https://t.co/oicfDsPKHQ,20170802,FALSE
267,Immigration Ban Is One Of Trump's Most Popular Orders So Far' https://t.co/wAelwuQ4BE,20170802,FALSE
268,Majority in Leading EU Nations Support Trump-Style Travel Ban' Poll of more than 10000 people in 10 countries...https://t.co/KWsIWhtC9o,20170802,FALSE
269,Trump administration seen as more truthful than news media'https://t.co/6LmsR5JOSW,20170802,FALSE
270,Congratulations to our new Attorney General @SenatorSessions! https://t.co/e0buP1K83z,20170902,FALSE
271,Sen.Richard Blumenthal who never fought in Vietnam when he said for years he had (major lie)now misrepresents what Judge Gorsuch told him?,20170902,FALSE
272,"Chris Cuomo in his interview with Sen. Blumenthal never asked him about his long-term lie about his brave ""service"" in Vietnam. FAKE NEWS!",20170902,FALSE
273,Sen. McCain should not be talking about the success or failure of a mission to the media. Only emboldens the enemy! He's been losing so....,20170902,FALSE
274,...long he doesn't know how to win anymore just look at the mess our country is in - bogged down in conflict all over the place. Our hero..,20170902,FALSE
275,"..Ryan died on a winning mission ( according to General Mattis) not a ""failure."" Time for the U.S. to get smart and start winning again!",20170902,FALSE
276,Join us live in the Oval Office for the swearing in of our new Attorney General @SenatorSessions!LIVE:… https://t.co/QeW6vjog4A,20170902,FALSE
277,SEE YOU IN COURT THE SECURITY OF OUR NATION IS AT STAKE!,20170902,FALSE
278,"LAWFARE: ""Remarkably in the entire opinion the panel did not bother even to cite this (the) statute."" A disgraceful decision!",20171002,FALSE
279,"The failing @nytimes does major FAKE NEWS China story saying ""Mr.Xi has not spoken to Mr. Trump since Nov.14."" We spoke at length yesterday!",20171002,FALSE
280,Heading to Joint Base Andrews on #MarineOne with Prime Minister Shinzō earlier today. https://t.co/4JFhyYdeHO,20171002,FALSE
281,"Our legal system is broken! ""77% of refugees allowed into U.S. since travel reprieve hail from seven suspect countries."" (WT)  SO DANGEROUS!",20171102,FALSE
282,I am reading that the great border WALL will cost more than the government originally thought but I have not gotten involved in the.....,20171102,FALSE
283,...design or negotiations yet. When I do just like with the F-35 FighterJet or the Air Force One Program price will come WAY DOWN!,20171102,FALSE
284,Melania and I are hosting Japanese Prime Minister Shinzo Abe and Mrs. Abe at Mar-a-Lago in Palm Beach Fla. They are a wonderful couple!,20171102,FALSE
285,Having a great time hosting Prime Minister Shinzo Abe in the United States! https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9,20171102,FALSE
286,I am so proud of my daughter Ivanka. To be abused and treated so badly by the media and to still hold her head so high is truly wonderful!,20171102,FALSE
287,Playef golf today with Prime Minister Abe of Japan and @TheBig_Easy Ernie Els and had a great time. Japan is very well represented!,20171102,FALSE
288,Played golf today with Prime Minister Abe of Japan and @TheBig_Easy Ernie Els and had a great time. Japan is very well represented!,20171102,FALSE
289,A working dinner tonight with Prime Minister Abe of Japan and his representatives at the Winter White House (Mar-a-Lago). Very good talks!,20171102,FALSE
290,RT @Scavino45: LIVE Joint Statement by President Trump and Prime Minister Shinzo Abe: https://t.co/c3Fe5cUaaS,20171202,TRUE
291,#ICYMI: Joint Statement with Prime Minister Shinzo Abe on North Korea. https://t.co/qEC87FKB1D,20171202,FALSE
294,While on FAKE NEWS @CNN Bernie Sanders was cut off for using the term fake news to describe the network. They said technical difficulties!,20171202,FALSE
295,After two days of very productive talks Prime Minister Abe is heading back to Japan. L,20171202,FALSE
296,I know Mark Cuban well. He backed me big-time but I wasn't interested in taking all of his calls.He's not smart enough to run for president!,20171202,FALSE
297,Congratulations Stephen Miller- on representing me this morning on the various Sunday morning shows. Great job!,20171202,FALSE
298,Just leaving Florida. Big crowds of enthusiastic supporters lining the road that the FAKE NEWS media refuses to mention. Very dishonest!,20171202,FALSE
299,Today I will meet with Canadian PM Trudeau and a group of leading business women to discuss women in the workforce. https://t.co/bFAHPRXHdP,20171302,FALSE
300,Welcome to the @WhiteHouse Prime Minister @JustinTrudeau! https://t.co/WKgF8Zo9ri,20171302,FALSE
302,Congratulations Treasury Secretary Steven Mnuchin! #ICYMI- watch here: https://t.co/RPsmw4yD7y https://t.co/K8tWLlXiYK,20171402,FALSE
303,Congratulations to our new #VASecretary Dr. David Shulkin. Time to take care of Veterans who have fought to protect… https://t.co/FNewjbHuw4,20171402,FALSE
304,The real story here is why are there so many illegal leaks coming out of Washington? Will these leaks be happening as I deal on N.Korea etc?,20171402,FALSE
306,Remarks by President Trump at Signing of H.J. Resolution 41'https://t.co/Q3MoCGAc54 https://t.co/yGDDTKm9Br,20171402,FALSE
309,This Russian connection non-sense is merely an attempt to cover-up the many mistakes made in Hillary Clinton's losing campaign.,20171502,FALSE
311,"Thank you to Eli Lake of The Bloomberg View - ""The NSA &amp; FBI...should not interfere in our politics...and is"" Very serious situation for USA",20171502,FALSE
312,Crimea was TAKEN by Russia during the Obama Administration. Was Obama too soft on Russia?,20171502,FALSE
313,"The real scandal here is that classified information is illegally given out by ""intelligence"" like candy. Very un-American!",20171502,FALSE
314,Great listening session with CEO's of the Retail Industry Leaders Association this morning! https://t.co/sy6xJcWfcF,20171502,FALSE
316,Join me in Florida this Saturday at 5pm for a rally at the Orlando-Melbourne International Airport!Tickets:… https://t.co/OigfXFECPp,20171502,FALSE
317,Aetna CEO: Obamacare in 'Death Spiral' #RepealAndReplace https://t.co/dmHL7xIEQv,20171502,FALSE
319,Stock market hits new high with longest winning streak in decades. Great level of confidence and optimism - even before tax plan rollout!,20171602,FALSE
320,Leaking and even illegal classified leaking has been a big problem in Washington for years. Failing @nytimes (and others) must apologize!,20171602,FALSE
321,The spotlight has finally been put on the low-life leakers! They will be caught!,20171602,FALSE
322,"FAKE NEWS media which makes up stories and ""sources"" is far more effective than the discredited Democrats - but they are fading fast!",20171602,FALSE
323,The Democrats had to come up with a story as to why they lost the election and so badly (306) so they made up a story - RUSSIA. Fake news!,20171602,FALSE
324,Trump signs bill undoing Obama coal mining rule' https://t.co/yMfT5r5RGh,20171602,FALSE
325,Despite the long delays by the Democrats in finally approving Dr. Tom Price the repeal and replacement of ObamaCare is moving fast!,20171702,FALSE
326,Going to Charleston South Carolina in order to spend time with Boeing and talk jobs! Look forward to it.,20171702,FALSE
327,Thank you for all of the nice statements on the Press Conference yesterday. Rush Limbaugh said one of greatest ever. Fake media not happy!,20171702,FALSE
328,General Keith Kellogg who I have known for a long time is very much in play for NSA - as are three others.,20171702,FALSE
329,Join me at 11:00am:Watch here: https://t.co/veqKmsGAwf https://t.co/UzndIjIqjM,20171702,FALSE
330,The FAKE NEWS media (failing @nytimes @CNN @NBCNews and many more)    is not my enemy it is the enemy of the American people. SICK!,20171702,FALSE
331,The FAKE NEWS media (failing @nytimes @NBCNews @ABC @CBS @CNN) is not my enemy it is the enemy of the American People!,20171702,FALSE
332,One of the most effective press conferences I've ever seen! says Rush Limbaugh. Many agree.Yet FAKE MEDIA  calls it differently! Dishonest,20171702,FALSE
333,Looking forward to the Florida rally tomorrow. Big crowd expected!,20171802,FALSE
334,Don't believe the main stream (fake news) media.The White House is running VERY WELL. I inherited a MESS and am in the process of fixing it.,20171802,FALSE
335,Will be having many meetings this weekend at The Southern White House. Big 5:00 P.M. speech in Melbourne Florida. A lot to talk about!,20171802,FALSE
336,Getting ready to leave for Melbourne Florida. See you all soon!,20171802,FALSE
338,Give the public a break - The FAKE NEWS media is trying to say that large scale immigration in Sweden is working out just beautifully. NOT!,20172002,FALSE
339,HAPPY PRESIDENTS DAY - MAKE AMERICA GREAT AGAIN!,20172002,FALSE
340,Meeting with Generals at Mar-a-Lago in Florida. Very interesting!,20172002,FALSE
341,Just named General H.R. McMaster National Security Advisor.,20172002,FALSE
342,Congratulations to our new National Security Advisor General H.R. McMaster. Video: https://t.co/BKn9r225Kk https://t.co/VBXcJ1b6Pv,20172102,FALSE
343,Americans overwhelmingly oppose sanctuary cities' https://t.co/s5QvsJWA6u,20172102,FALSE
344,The so-called angry crowds in home districts of some Republicans are actually in numerous cases planned out by liberal activists. Sad!,20172102,FALSE
345,One thing I will say about Rep. Keith Ellison in his fight to lead the DNC is that he was the one who predicted early that I would win!,20172202,FALSE
346,Very much enjoyed my tour of the Smithsonian's National Museum of African American History and Culture...A great job done by amazing people!,20172202,FALSE
347,S&amp,P,10563
348,Seven people shot and killed yesterday in Chicago. What is going on there - totally out of control. Chicago needs help!,20172402,FALSE
